ID,WL,U,V,Sal,Temp,TRACE_1,WQ_1,WQ_2,WQ_3,WQ_4,WQ_5,WQ_6,WQ_7,WQ_8,WQ_9,WQ_10,WQ_11,WQ_12,WQ_13,WQ_14,WQ_15,WQ_16,WQ_17,WQ_18,WQ_19,WQ_20,WQ_21,WQ_22,WQ_23,WQ_24
2184,0.88,0,0,30.7066,16,0,2.959,1.2682,235.5464,54.0965,1.1993,0.8175,0.23,0.023,136.6164,80.1541,4.8382,14.6663,0.1528,0.191,204.9247,11.289,0.0382,4.0077,0.4278,0.3209,0.8556,5.8824,3.2086,0.484316981
2185,0.88,0,0,30.7599,16,0,2.8875,1.2375,235.4507,54.5139,1.2134,0.8475,0.2392,0.0239,137.3094,80.3273,4.8991,14.654,0.1525,0.1906,205.9641,11.4313,0.0381,4.0164,0.5384,0.4038,1.0767,7.4025,4.0377,0.609464151
2186,0.88,0,0,30.6613,16,0,2.9778,1.2762,235.4413,53.3353,1.1821,0.8133,0.2316,0.0232,135.2901,79.8225,4.8153,14.7839,0.1536,0.192,202.9352,11.2358,0.0384,3.9911,0.4365,0.3274,0.873,6.0021,3.2739,0.494173585
2187,0.88,0,0,30.5654,16,0,3.0224,1.2953,235.1301,52.4205,1.1573,0.808,0.234,0.0234,133.671,79.4178,4.7935,15.0253,0.1569,0.1962,200.5065,11.1849,0.0392,3.9709,0.4508,0.3381,0.9016,6.1987,3.3811,0.510354717
2188,0.88,0,0,30.6125,16,0,3.0033,1.2871,235.2325,53.2687,1.1762,0.8126,0.2324,0.0232,135.1469,79.7867,4.8194,14.9024,0.1563,0.1953,202.7204,11.2452,0.0391,3.9893,0.4414,0.3311,0.8829,6.0696,3.3107,0.499728302
2189,0.88,0,0,30.5046,16,0,3.0485,1.3065,234.9727,51.5253,1.1363,0.8031,0.236,0.0236,132.1067,79.0267,4.7677,15.1818,0.1583,0.1979,198.1601,11.1247,0.0396,3.9513,0.4617,0.3463,0.9235,6.349,3.4631,0.522732075
2190,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2191,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2192,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
2193,0.88,0,0,27.0201,16,0,2.7787,1.1909,237.5017,44.6218,1.5146,1.0365,0.486,0.0486,161.338,86.3345,5.3263,17.5959,0.2038,0.2547,242.007,12.4281,0.0509,4.3167,1.529,1.1467,3.0579,21.0234,11.4673,1.730913208
2194,0.88,0,0,27.2276,16,0,2.7787,1.1909,237.3133,45.64,1.5041,1.0263,0.4709,0.0471,160.731,86.1827,5.3169,17.4317,0.2023,0.2528,241.0964,12.4061,0.0506,4.3091,1.4634,1.0976,2.9268,20.122,10.9757,1.656709434
2195,0.88,0,0,26.3249,16,0,2.7787,1.1909,238.0032,41.669,1.5538,1.0717,0.5354,0.0535,163.975,86.9937,5.3739,18.1662,0.2107,0.2633,245.9625,12.539,0.0527,4.3497,1.743,1.3072,3.4859,23.9658,13.0722,1.973162264
2196,0.88,0,0,31.026,16,0,2.7787,1.1909,237.1497,52.6542,1.2067,0.8126,0.2268,0.0227,134.3491,79.5873,4.7404,13.9111,0.1305,0.1631,201.5237,11.0609,0.0326,3.9794,0.4068,0.3051,0.8135,5.5931,3.0508,0.460498113
2197,0.88,0,0,26.4966,16,0,2.7787,1.1909,237.8519,42.4953,1.545,1.0632,0.5229,0.0523,163.4507,86.8627,5.3655,18.0296,0.2093,0.2617,245.176,12.5195,0.0523,4.3431,1.6889,1.2667,3.3778,23.2224,12.6668,1.911969811
2198,0.88,0,0,31.026,16,0,2.7787,1.1909,237.1497,52.6542,1.2067,0.8126,0.2268,0.0227,134.3491,79.5873,4.7404,13.9111,0.1305,0.1631,201.5237,11.0609,0.0326,3.9794,0.4068,0.3051,0.8135,5.5931,3.0508,0.460498113
2199,0.88,0,0,26.5738,16,0,2.7787,1.1909,237.5532,43.683,1.5485,1.0613,0.515,0.0515,164.2881,87.072,5.3901,18.0045,0.2118,0.2647,246.4322,12.5769,0.0529,4.3536,1.6546,1.2409,3.3091,22.7503,12.4092,1.873086792
2200,0.88,0,0,26.3976,16,0,2.7787,1.1909,237.7059,42.8442,1.5576,1.07,0.5278,0.0528,164.8373,87.2093,5.399,18.145,0.2132,0.2665,247.2559,12.5977,0.0533,4.3605,1.7099,1.2824,3.4198,23.5112,12.8243,1.935743396
2201,0.88,0,0,26.7594,16,0,2.7787,1.1909,237.4131,44.4934,1.5382,1.052,0.5018,0.0502,163.6131,86.9033,5.3782,17.8532,0.21,0.2626,245.4197,12.5491,0.0525,4.3452,1.5972,1.1979,3.1943,21.961,11.9787,1.80810566
2202,0.88,0,0,27.9087,16,0,2.7787,1.1909,237.0463,47.7385,1.4584,0.99,0.4247,0.0425,157.105,85.2763,5.2428,16.8378,0.1926,0.2407,235.6575,12.2331,0.0481,4.2638,1.2636,0.9477,2.5272,17.3743,9.4769,1.430475472
2203,0.88,0,0,27.4273,16,0,2.7787,1.1909,237.1013,46.7282,1.495,1.0168,0.456,0.0456,160.2891,86.0723,5.3116,17.2786,0.2012,0.2515,240.4336,12.3938,0.0503,4.3036,1.399,1.0492,2.798,19.2362,10.4925,1.583773585
2204,0.88,0,0,27.5804,16,0,2.7787,1.1909,236.9025,47.6914,1.4892,1.0098,0.4442,0.0444,160.1193,86.0298,5.312,17.1669,0.2009,0.2511,240.179,12.3947,0.0502,4.3015,1.348,1.011,2.696,18.5352,10.1101,1.52605283
2205,0.88,0,0,28.9279,16,0,2.7787,1.1909,236.2443,52.3032,1.4031,0.9389,0.3516,0.0352,153.5496,84.3874,5.1813,16.0122,0.1834,0.2292,230.3244,12.0898,0.0458,4.2194,0.947,0.7102,1.894,13.021,7.1024,1.072060377
2206,0.88,0,0,28.6979,16,0,2.7787,1.1909,236.3419,51.5684,1.4183,0.9511,0.3673,0.0367,154.7398,84.685,5.2055,16.2116,0.1866,0.2332,232.1098,12.1461,0.0466,4.2342,1.0148,0.7611,2.0296,13.9533,7.6109,1.148815094
2207,0.88,0,0,28.2817,16,0,2.7787,1.1909,236.3861,50.7065,1.45,0.9744,0.3943,0.0394,157.5085,85.3771,5.2654,16.5933,0.1941,0.2426,236.2627,12.2859,0.0485,4.2689,1.1317,0.8488,2.2635,15.5613,8.488,1.281207547
2208,0.88,0,0,28.0613,16,0,2.7787,1.1909,236.5589,49.7218,1.462,0.9854,0.4101,0.041,158.2799,85.57,5.2788,16.7719,0.1961,0.2451,237.4198,12.3171,0.049,4.2785,1.2002,0.9001,2.4003,16.5021,9.0011,1.358656604
2209,0.88,0,0,28.502,16,0,2.7787,1.1909,236.2118,51.6966,1.4381,0.9633,0.3785,0.0378,156.7444,85.1861,5.2522,16.415,0.1921,0.2401,235.1166,12.2552,0.048,4.2593,1.0633,0.7974,2.1265,14.6197,7.9744,1.203683019
2210,0.88,0,0,27.803,16,0,2.7787,1.1909,236.7277,48.6868,1.4771,0.9986,0.4283,0.0428,159.3415,85.8354,5.2986,16.9866,0.1989,0.2486,239.0123,12.3633,0.0497,4.2918,1.2789,0.9592,2.5578,17.585,9.5918,1.447818868
2211,0.88,0,0,29.3957,16,0,2.7787,1.1909,236.0862,53.6554,1.3709,0.9138,0.3202,0.032,150.9422,83.7355,5.1273,15.6004,0.1764,0.2205,226.4133,11.9637,0.0441,4.1868,0.8108,0.6081,1.6217,11.1489,6.0812,0.917916981
2212,0.88,0,0,29.0995,16,0,2.7787,1.1909,236.1031,53.0935,1.3939,0.9304,0.3392,0.0339,152.9796,84.2449,5.1717,15.8742,0.1819,0.2274,229.4693,12.0674,0.0455,4.2122,0.8934,0.6701,1.7868,12.2843,6.7005,1.011396226
2213,0.88,0,0,30.8785,16,0,2.6892,1.1525,235.1265,54.6864,1.2333,0.9308,0.2682,0.0268,137.5227,80.3807,5.0446,14.724,0.1513,0.1891,206.284,11.7707,0.0378,4.019,0.8755,0.6567,1.7511,12.0387,6.5666,0.991184906
2214,0.88,0,0,30.7325,16,0,2.7787,1.1909,235.1162,54.6701,1.2537,0.9489,0.281,0.0281,139.1762,80.7941,5.0917,14.8567,0.1544,0.193,208.7644,11.8805,0.0386,4.0397,0.9487,0.7115,1.8973,13.0442,7.115,1.073962264
2215,0.88,0,0,30.4309,16,0,2.7787,1.1909,235.2153,54.5846,1.2815,0.9481,0.292,0.0292,141.9844,81.4961,5.1177,15.0643,0.1604,0.2005,212.9766,11.9413,0.0401,4.0748,0.9452,0.7089,1.8905,12.9969,7.0892,1.070067925
2216,0.88,0,0,30.7433,16,0,2.8581,1.2249,235.083,54.8723,1.2193,0.8736,0.2483,0.0248,137.8649,80.4662,4.9613,14.7974,0.1559,0.1949,206.7974,11.5765,0.039,4.0233,0.6423,0.4817,1.2846,8.8318,4.8173,0.727139623
2217,0.88,0,0,30.8274,16,0,2.7339,1.1717,234.9722,54.8842,1.2309,0.9218,0.2651,0.0265,137.8473,80.4618,5.0407,14.8029,0.1541,0.1927,206.771,11.7616,0.0385,4.0231,0.8379,0.6284,1.6757,11.5207,6.284,0.948528302
2218,0.88,0,0,30.147,16,0,2.7787,1.1909,235.3575,54.4559,1.3072,0.9442,0.3013,0.0301,144.5805,82.1451,5.1348,15.2427,0.1657,0.2071,216.8707,11.9811,0.0414,4.1073,0.9295,0.6971,1.8589,12.78,6.9709,1.052211321
2219,0.88,0,0,30.1101,16,0,2.7787,1.1909,235.0186,54.7915,1.3139,0.9667,0.3098,0.031,145.2695,82.3174,5.1917,15.3907,0.1694,0.2117,217.9043,12.1139,0.0423,4.1159,1.0189,0.7642,2.0378,14.01,7.6418,1.153479245
2220,0.88,0,0,29.7565,16,0,2.7787,1.1909,235.3343,54.4947,1.3446,0.953,0.3186,0.0319,148.3669,83.0917,5.1917,15.5646,0.1748,0.2184,222.5503,12.114,0.0437,4.1546,0.9638,0.7229,1.9276,13.2525,7.2286,1.091109434
2221,0.88,0,0,29.4971,16,0,2.7787,1.1909,235.473,54.3685,1.368,0.9489,0.327,0.0327,150.7302,83.6826,5.2059,15.7245,0.1795,0.2244,226.0954,12.1472,0.0449,4.1841,0.9472,0.7104,1.8943,13.0233,7.1036,1.072241509
2222,0.88,0,0,29.3613,16,0,2.7787,1.1909,235.7822,54.0693,1.378,0.9315,0.3265,0.0327,151.7351,83.9338,5.1772,15.7256,0.18,0.2249,227.6027,12.0801,0.045,4.1967,0.8779,0.6584,1.7558,12.0711,6.5842,0.993841509
2223,0.88,0,0,30.6516,16,0,2.9926,1.2825,235.2257,54.6982,1.2039,0.8201,0.2302,0.023,137.6097,80.4024,4.8684,14.7926,0.1575,0.1969,206.4145,11.3596,0.0394,4.0201,0.4293,0.322,0.8587,5.9035,3.2201,0.48605283
2224,0.88,0,0,30.5757,16,0,3.027,1.2973,234.9963,53.8431,1.1821,0.8153,0.2323,0.0232,136.1047,80.0262,4.8461,14.9849,0.1599,0.1998,204.157,11.3077,0.04,4.0013,0.4414,0.3311,0.8829,6.0697,3.3108,0.499743396
2225,0.88,0,0,30.5063,16,0,3.0579,1.3105,234.7965,52.9789,1.1608,0.8104,0.2343,0.0234,134.588,79.647,4.8227,15.162,0.1618,0.2022,201.8819,11.2529,0.0404,3.9823,0.453,0.3397,0.906,6.2285,3.3974,0.512815094
2226,0.88,0,0,30.4465,16,0,3.0838,1.3216,234.6368,52.1381,1.1408,0.8057,0.2361,0.0236,133.1171,79.2793,4.7988,15.3154,0.1632,0.204,199.6757,11.1972,0.0408,3.964,0.4635,0.3476,0.927,6.3731,3.4763,0.524724528
2227,0.88,0,0,26.9916,16,0,2.7787,1.1909,237.1864,45.6891,1.527,1.0407,0.4847,0.0485,163.0073,86.7518,5.3696,17.672,0.2085,0.2607,244.5109,12.5291,0.0521,4.3376,1.5231,1.1423,3.0462,20.9426,11.4232,1.724256604
2228,0.88,0,0,26.708,16,0,2.7787,1.1909,237.212,45.1179,1.5488,1.0566,0.503,0.0503,164.9148,87.2287,5.411,17.9328,0.2137,0.2672,247.3722,12.6257,0.0534,4.3614,1.6026,1.2019,3.2052,22.0355,12.0193,1.814233962
2229,0.88,0,0,27.0584,16,0,2.7787,1.1909,236.9853,46.5139,1.5282,1.0386,0.4784,0.0478,163.4647,86.8662,5.3838,17.6413,0.2099,0.2624,245.197,12.5623,0.0525,4.3433,1.4959,1.1219,2.9917,20.5682,11.219,1.693433962
2230,0.88,0,0,31.026,16,0,2.7787,1.1909,237.1497,52.6542,1.2067,0.8126,0.2268,0.0227,134.3491,79.5873,4.7404,13.9111,0.1305,0.1631,201.5237,11.0609,0.0326,3.9794,0.4068,0.3051,0.8135,5.5931,3.0508,0.460498113
2231,0.88,0,0,31.026,16,0,2.7787,1.1909,237.1497,52.6542,1.2067,0.8126,0.2268,0.0227,134.3491,79.5873,4.7404,13.9111,0.1305,0.1631,201.5237,11.0609,0.0326,3.9794,0.4068,0.3051,0.8135,5.5931,3.0508,0.460498113
2232,0.88,0,0,26.0826,16,0,2.7787,1.1909,237.6304,42.5778,1.5851,1.0885,0.5471,0.0547,167.4389,87.8597,5.4578,18.4509,0.2203,0.2754,251.1584,12.7348,0.0551,4.393,1.7936,1.3452,3.5873,24.6625,13.4523,2.030535849
2233,0.88,0,0,31.026,16,0,2.7787,1.1909,237.1497,52.6542,1.2067,0.8126,0.2268,0.0227,134.3491,79.5873,4.7404,13.9111,0.1305,0.1631,201.5237,11.0609,0.0326,3.9794,0.4068,0.3051,0.8135,5.5931,3.0508,0.460498113
2234,0.88,0,0,26.3263,16,0,2.7787,1.1909,237.4004,43.8044,1.5731,1.0766,0.5293,0.0529,166.7664,87.6916,5.4478,18.2595,0.2186,0.2733,250.1496,12.7115,0.0547,4.3846,1.7163,1.2872,3.4325,23.5987,12.872,1.942943396
2235,0.88,0,0,26.1098,16,0,2.7787,1.1909,237.4381,43.3044,1.5892,1.0886,0.5435,0.0543,168.1384,88.0346,5.4771,18.4558,0.2224,0.278,252.2077,12.78,0.0556,4.4017,1.7777,1.3333,3.5555,24.4438,13.333,2.012528302
2236,0.88,0,0,26.338,16,0,2.7787,1.1909,237.1941,44.5542,1.5788,1.0777,0.5265,0.0526,167.6419,87.9105,5.4713,18.2811,0.2212,0.2765,251.4629,12.7664,0.0553,4.3955,1.704,1.278,3.4081,23.4306,12.7803,1.929101887
2237,0.88,0,0,27.316,16,0,2.7787,1.1909,236.7072,47.9344,1.5166,1.0264,0.4591,0.0459,162.9165,86.7291,5.3776,17.4444,0.2086,0.2608,244.3747,12.5477,0.0522,4.3365,1.4126,1.0594,2.8251,19.4226,10.5942,1.599124528
2238,0.88,0,0,27.0804,16,0,2.7787,1.1909,236.7795,47.279,1.5331,1.0391,0.4749,0.0475,164.2641,87.066,5.4057,17.6531,0.2122,0.2653,246.3961,12.6133,0.0531,4.3533,1.4808,1.1106,2.9617,20.3614,11.1062,1.676407547
2239,0.88,0,0,27.5554,16,0,2.7787,1.1909,236.5453,48.9129,1.5028,1.0142,0.4422,0.0442,161.9587,86.4897,5.3599,17.2464,0.2061,0.2576,242.938,12.5064,0.0515,4.3245,1.3394,1.0045,2.6787,18.4161,10.0452,1.516256604
2240,0.88,0,0,28.7118,16,0,2.7787,1.1909,236.1126,52.4031,1.4245,0.9523,0.3641,0.0364,155.7064,84.9266,5.2315,16.2347,0.1893,0.2367,233.5597,12.2068,0.0473,4.2463,1.001,0.7507,2.0019,13.7632,7.5072,1.133162264
2241,0.88,0,0,28.9966,16,0,2.7787,1.1909,235.9643,53.4103,1.4066,0.9374,0.3444,0.0344,154.3603,84.5901,5.205,15.9921,0.1858,0.2322,231.5405,12.145,0.0464,4.2295,0.9158,0.6868,1.8316,12.5921,6.8684,1.036739623
2242,0.88,0,0,28.7284,16,0,2.7787,1.1909,235.9328,53.0673,1.429,0.9528,0.3612,0.0361,156.4231,85.1058,5.251,16.2475,0.1914,0.2393,234.6347,12.2523,0.0479,4.2553,0.9885,0.7414,1.977,13.5922,7.4139,1.119079245
2243,0.88,0,0,28.0138,16,0,2.7787,1.1909,236.2094,50.8779,1.477,0.991,0.4096,0.041,160.244,86.061,5.3292,16.8712,0.2016,0.2521,240.366,12.4348,0.0504,4.3031,1.198,0.8985,2.3961,16.4731,8.9853,1.356271698
2244,0.88,0,0,27.783,16,0,2.7787,1.1909,236.3736,49.9059,1.4901,1.0027,0.426,0.0426,161.1298,86.2825,5.3453,17.0609,0.204,0.2549,241.6948,12.4723,0.051,4.3141,1.269,0.9517,2.5379,17.4483,9.5173,1.436573585
2245,0.88,0,0,28.2929,16,0,2.7787,1.1909,236.053,51.9043,1.4599,0.9765,0.3902,0.039,158.977,85.7443,5.3046,16.6352,0.1983,0.2479,238.4655,12.3774,0.0496,4.2872,1.1141,0.8356,2.2282,15.319,8.3558,1.26125283
2246,0.88,0,0,28.4742,16,0,2.7787,1.1909,235.9081,52.7241,1.4501,0.9674,0.3772,0.0377,158.355,85.5888,5.294,16.4887,0.1967,0.2459,237.5325,12.3526,0.0492,4.2794,1.0577,0.7933,2.1154,14.5433,7.9327,1.197388679
2247,0.88,0,0,29.1353,16,0,2.7787,1.1909,235.8483,54.0133,1.3989,0.9314,0.3349,0.0335,153.8473,84.4618,5.198,15.884,0.1845,0.2307,230.7709,12.1286,0.0461,4.2231,0.8774,0.658,1.7548,12.0642,6.5805,0.993283019
2248,0.88,0,0,30.8635,16,0,2.6415,1.1321,234.6424,55.1507,1.2419,0.9683,0.2813,0.0281,138.2398,80.56,5.1312,14.9099,0.1556,0.1945,207.3597,11.9727,0.0389,4.028,1.0251,0.7688,2.0502,14.0953,7.6883,1.160498113
2249,0.88,0,0,30.7468,16,0,2.7787,1.1909,234.4908,55.2858,1.2582,0.9889,0.2931,0.0293,139.6526,80.9132,5.1854,15.0635,0.1594,0.1992,209.4789,12.0992,0.0398,4.0457,1.1077,0.8308,2.2154,15.2312,8.3079,1.254022642
2250,0.88,0,0,30.4758,16,0,2.7787,1.1909,234.7086,55.0822,1.282,0.9799,0.3004,0.03,142.0501,81.5125,5.1891,15.2052,0.1637,0.2046,213.0751,12.1079,0.0409,4.0756,1.0717,0.8038,2.1433,14.7355,8.0375,1.213207547
2251,0.88,0,0,30.7227,16,0,2.834,1.2146,234.7173,55.233,1.2248,0.8977,0.2568,0.0257,138.4259,80.6065,5.0204,14.9418,0.1595,0.1994,207.6389,11.7144,0.0399,4.0303,0.7382,0.5537,1.4765,10.1507,5.5368,0.835743396
2252,0.88,0,0,30.7781,16,0,2.7214,1.1663,234.421,55.4477,1.2372,0.9499,0.2749,0.0275,138.7309,80.6827,5.1173,15.0282,0.1601,0.2001,208.0964,11.9405,0.04,4.0341,0.9487,0.7115,1.8974,13.045,7.1154,1.074022642
2253,0.88,0,0,30.5912,16,0,3.0274,1.2975,234.8849,55.2195,1.2068,0.8229,0.2308,0.0231,138.4614,80.6153,4.8975,14.9353,0.1624,0.203,207.6921,11.4275,0.0406,4.0308,0.4345,0.3259,0.8691,5.9748,3.259,0.491924528
2254,0.88,0,0,30.6565,16,0,2.9085,1.2465,234.6364,55.3792,1.2192,0.8752,0.249,0.0249,138.678,80.6695,4.9916,14.9998,0.1623,0.2028,208.017,11.647,0.0406,4.0335,0.6458,0.4844,1.2916,8.8798,4.8435,0.73109434
2255,0.88,0,0,30.0695,16,0,2.7787,1.1909,234.6892,55.1177,1.3209,0.9887,0.3183,0.0318,145.9845,82.4961,5.2476,15.5383,0.1731,0.2164,218.9767,12.2444,0.0433,4.1248,1.1062,0.8296,2.2123,15.2098,8.2962,1.252256604
2256,0.88,0,0,29.7994,16,0,2.7787,1.1909,234.791,55.0284,1.3456,0.9872,0.3278,0.0328,148.4867,83.1217,5.2689,15.7197,0.1784,0.223,222.7301,12.2942,0.0446,4.1561,1.0998,0.8248,2.1995,15.1217,8.2482,1.245011321
2257,0.88,0,0,30.4534,16,0,2.7787,1.1909,234.3412,55.4451,1.2876,1.004,0.3088,0.0309,142.6267,81.6567,5.2484,15.3514,0.1673,0.2091,213.94,12.2462,0.0418,4.0828,1.1673,0.8755,2.3347,16.051,8.7551,1.321524528
2258,0.88,0,0,30.2288,16,0,2.7787,1.1909,234.2813,55.5133,1.3095,1.012,0.3197,0.032,144.8502,82.2125,5.2882,15.5527,0.1729,0.2161,217.2753,12.3392,0.0432,4.1106,1.199,0.8993,2.398,16.4864,8.9926,1.357373585
2259,0.88,0,0,29.528,16,0,2.7787,1.1909,234.9316,54.9008,1.3702,0.9832,0.3367,0.0337,150.964,83.741,5.2845,15.8886,0.1834,0.2292,226.446,12.3306,0.0458,4.1871,1.0835,0.8126,2.167,14.8982,8.1263,1.226611321
2260,0.88,0,0,29.4077,16,0,2.7787,1.1909,235.2451,54.5967,1.3787,0.9652,0.3355,0.0335,151.8156,83.9539,5.253,15.8758,0.1834,0.2293,227.7234,12.257,0.0459,4.1977,1.012,0.759,2.024,13.915,7.59,1.145660377
2261,0.88,0,0,29.1831,16,0,2.7787,1.1909,235.3635,54.4892,1.3989,0.9618,0.3427,0.0343,153.8634,84.4658,5.2656,16.0149,0.1876,0.2344,230.7951,12.2864,0.0469,4.2233,0.998,0.7485,1.9961,13.723,7.4853,1.129856604
2262,0.88,0,0,29.0466,16,0,2.7787,1.1909,235.6575,54.2049,1.4092,0.9454,0.3426,0.0343,154.8902,84.7226,5.2393,16.0219,0.1882,0.2352,232.3353,12.225,0.047,4.2361,0.9327,0.6995,1.8654,12.8244,6.9952,1.055879245
2263,0.88,0,0,30.5403,16,0,3.0499,1.3071,234.7657,54.4209,1.1883,0.8179,0.2322,0.0232,137.0691,80.2673,4.8728,15.0641,0.1634,0.2042,205.6036,11.37,0.0408,4.0134,0.4413,0.331,0.8826,6.0678,3.3097,0.499577358
2264,0.88,0,0,30.4422,16,0,3.0954,1.3266,234.4508,53.4604,1.1626,0.8124,0.2347,0.0235,135.3706,79.8427,4.8496,15.3113,0.1667,0.2084,203.056,11.3157,0.0417,3.9921,0.4561,0.342,0.9121,6.2709,3.4205,0.516301887
2265,0.88,0,0,30.4888,16,0,3.0764,1.3185,234.554,54.2827,1.1809,0.8168,0.2331,0.0233,136.8019,80.2005,4.8745,15.1899,0.166,0.2075,205.2029,11.3739,0.0415,4.01,0.4469,0.3352,0.8938,6.1446,3.3516,0.505901887
2266,0.88,0,0,30.4061,16,0,3.1091,1.3325,234.3897,52.6707,1.1458,0.8081,0.2362,0.0236,134.0013,79.5003,4.8245,15.4071,0.1669,0.2086,201.002,11.2571,0.0417,3.975,0.4641,0.3481,0.9282,6.3812,3.4807,0.525388679
2267,0.88,0,0,30.3536,16,0,3.1355,1.3438,234.1838,52.4522,1.1369,0.8066,0.2372,0.0237,133.5966,79.3992,4.8232,15.5362,0.1695,0.2118,200.395,11.2542,0.0424,3.97,0.4702,0.3527,0.9405,6.4659,3.5268,0.53234717
2268,0.88,0,0,26.6764,16,0,2.7787,1.1909,236.9557,45.9711,1.5596,1.0605,0.5025,0.0502,166.332,87.583,5.4475,18.0026,0.2178,0.2722,249.498,12.7108,0.0544,4.3791,1.6001,1.2001,3.2003,22.0019,12.0011,1.811486792
2269,0.88,0,0,26.3298,16,0,2.7787,1.1909,236.9579,45.3762,1.5871,1.0801,0.5246,0.0525,168.7982,88.1995,5.5017,18.3258,0.2245,0.2806,253.1973,12.8372,0.0561,4.41,1.696,1.272,3.392,23.3199,12.7199,1.919984906
2270,0.88,0,0,26.8315,16,0,2.7787,1.1909,236.6271,47.3969,1.5578,1.0545,0.4893,0.0489,166.7512,87.6878,5.4635,17.9094,0.2191,0.2739,250.1267,12.7483,0.0548,4.3844,1.5429,1.1572,3.0859,21.2154,11.572,1.746716981
2271,0.88,0,0,26.6393,16,0,2.7787,1.1909,236.7706,46.5634,1.5685,1.0642,0.503,0.0503,167.4578,87.8644,5.4761,18.0663,0.2209,0.2762,251.1866,12.7775,0.0552,4.3932,1.6023,1.2017,3.2046,22.0318,12.0174,1.81394717
2272,0.88,0,0,31.026,16,0,2.7787,1.1909,237.1497,52.6542,1.2067,0.8126,0.2268,0.0227,134.3491,79.5873,4.7404,13.9111,0.1305,0.1631,201.5237,11.0609,0.0326,3.9794,0.4068,0.3051,0.8135,5.5931,3.0508,0.460498113
2273,0.88,0,0,31.026,16,0,2.7787,1.1909,237.1497,52.6542,1.2067,0.8126,0.2268,0.0227,134.3491,79.5873,4.7404,13.9111,0.1305,0.1631,201.5237,11.0609,0.0326,3.9794,0.4068,0.3051,0.8135,5.5931,3.0508,0.460498113
2274,0.88,0,0,25.7008,16,0,2.7787,1.1909,237.5054,42.3733,1.6196,1.1112,0.5703,0.057,170.748,88.687,5.5331,18.827,0.2294,0.2868,256.1221,12.9106,0.0574,4.4344,1.8937,1.4203,3.7873,26.038,14.2025,2.143773585
2275,0.88,0,0,31.026,16,0,2.7787,1.1909,237.1497,52.6542,1.2067,0.8126,0.2268,0.0227,134.3491,79.5873,4.7404,13.9111,0.1305,0.1631,201.5237,11.0609,0.0326,3.9794,0.4068,0.3051,0.8135,5.5931,3.0508,0.460498113
2276,0.88,0,0,25.8412,16,0,2.7787,1.1909,237.3034,43.3257,1.6149,1.1049,0.5593,0.0559,170.6837,88.6709,5.5359,18.7277,0.2294,0.2867,256.0255,12.9171,0.0573,4.4335,1.8461,1.3846,3.6921,25.3835,13.8455,2.089886792
2277,0.88,0,0,26.0063,16,0,2.7787,1.1909,237.1486,44.1531,1.6068,1.0969,0.5472,0.0547,170.2237,88.5559,5.529,18.5979,0.2282,0.2853,255.3356,12.901,0.0571,4.4278,1.7937,1.3453,3.5874,24.6636,13.4528,2.030611321
2278,0.88,0,0,25.9451,16,0,2.7787,1.1909,236.9655,44.6974,1.6175,1.1018,0.5492,0.0549,171.5121,88.878,5.5611,18.6838,0.2319,0.2898,257.2681,12.976,0.058,4.4439,1.8026,1.352,3.6053,24.7862,13.5197,2.040709434
2279,0.88,0,0,27.0855,16,0,2.7787,1.1909,236.453,48.4431,1.5432,1.0415,0.4713,0.0471,165.7452,87.4363,5.4451,17.6996,0.2165,0.2706,248.6179,12.7051,0.0541,4.3718,1.4652,1.0989,2.9303,20.1461,10.9888,1.658686792
2280,0.88,0,0,27.3493,16,0,2.7787,1.1909,236.3884,49.1188,1.5242,1.0271,0.4538,0.0454,164.1602,87.0401,5.4116,17.4634,0.2122,0.2653,246.2403,12.627,0.0531,4.352,1.3894,1.0421,2.7789,19.1049,10.4209,1.572966038
2281,0.88,0,0,27.4406,16,0,2.7787,1.1909,236.2143,49.8895,1.5226,1.0234,0.4462,0.0446,164.3178,87.0795,5.4187,17.4056,0.2127,0.2659,246.4768,12.6435,0.0532,4.354,1.3566,1.0175,2.7133,18.6539,10.1748,1.535818868
2282,0.88,0,0,28.7719,16,0,2.7787,1.1909,235.6813,54.0312,1.4337,0.9525,0.3559,0.0356,157.282,85.3205,5.2751,16.2464,0.1939,0.2424,235.9231,12.3086,0.0485,4.266,0.9655,0.7242,1.9311,13.2762,7.2415,1.093056604
